City,state_id,State full,County
Picture Rocks,AZ,Arizona,Pima
Fairfield Glade,TN,Tennessee,Cumberland
Bridgeport,WV,West Virginia,Harrison
Lansdowne,MD,Maryland,Baltimore
Augusta,KS,Kansas,Butler
Rensselaer,NY,New York,Rensselaer
Sugar Grove,IL,Illinois,Kane
Magalia,CA,California,Butte
Haiku-Pauwela,HI,Hawaii,Maui
Fallon,NV,Nevada,Churchill
Hailey,ID,Idaho,Blaine
Riverside,IL,Illinois,Cook
White Meadow Lake,NJ,New Jersey,Morris
Washington Terrace,UT,Utah,Weber
Mount Pleasant,IA,Iowa,Henry
Shawano,WI,Wisconsin,Shawano
Cape St. Claire,MD,Maryland,Anne Arundel
Waseca,MN,Minnesota,Waseca
Palm Beach,FL,Florida,Palm Beach
Aliquippa,PA,Pennsylvania,Beaver
Panthersville,GA,Georgia,DeKalb
Richmond Heights,MO,Missouri,St. Louis
Conshohocken,PA,Pennsylvania,Montgomery
Vega Alta,PR,Puerto Rico,Vega Alta
Grants,NM,New Mexico,Cibola
Ahuimanu,HI,Hawaii,Honolulu
Willowbrook,IL,Illinois,DuPage
Ivins,UT,Utah,Washington
Rockingham,NC,North Carolina,Richmond
Tuskegee,AL,Alabama,Macon
Woodbury,NY,New York,Nassau
Waterford,CA,California,Stanislaus
Micco,FL,Florida,Brevard
Flanders,NJ,New Jersey,Morris
Incline Village,NV,Nevada,Washoe
Springs,NY,New York,Suffolk
Seven Corners,VA,Virginia,Fairfax
Audubon,PA,Pennsylvania,Montgomery
Helotes,TX,Texas,Bexar
Des Peres,MO,Missouri,St. Louis
Oakland,TN,Tennessee,Fayette
Forestdale,AL,Alabama,Jefferson
Delta,CO,Colorado,Delta
Smithville,NJ,New Jersey,Atlantic
West Athens,CA,California,Los Angeles
Perkasie,PA,Pennsylvania,Bucks
Elsmere,KY,Kentucky,Kenton
Marlboro Village,MD,Maryland,Prince George's
Temperance,MI,Michigan,Monroe
Sunset Hills,MO,Missouri,St. Louis
East Grand Forks,MN,Minnesota,Polk
Miramar Beach,FL,Florida,Walton
Tiburon,CA,California,Marin
Hawthorn Woods,IL,Illinois,Lake
Fairless Hills,PA,Pennsylvania,Bucks
Cresskill,NJ,New Jersey,Bergen
McFarland,WI,Wisconsin,Dane
Cameron,MO,Missouri,Clinton
Benton Harbor,MI,Michigan,Berrien
Orosi,CA,California,Tulare
Park Ridge,NJ,New Jersey,Bergen
McCordsville,IN,Indiana,Hancock
Riverside,CT,Connecticut,Western Connecticut
Chillicothe,MO,Missouri,Livingston
Huntertown,IN,Indiana,Allen
August,CA,California,San Joaquin
Lynwood,IL,Illinois,Cook
Absecon,NJ,New Jersey,Atlantic
Beecher,MI,Michigan,Genesee
Little Falls,MN,Minnesota,Morrison
Midland,WA,Washington,Pierce
Hooper,UT,Utah,Weber
Commerce,TX,Texas,Hunt
Newark,NY,New York,Wayne
Cedar Hills,OR,Oregon,Washington
Valley Cottage,NY,New York,Rockland
Harrodsburg,KY,Kentucky,Mercer
Country Club Estates,GA,Georgia,Glynn
Roxborough Park,CO,Colorado,Douglas
Toccoa,GA,Georgia,Stephens
Northwest Harborcreek,PA,Pennsylvania,Erie
Bemiss,GA,Georgia,Lowndes
Orange Park,FL,Florida,Clay
Harahan,LA,Louisiana,Jefferson
Sanger,TX,Texas,Denton
San Sebastián,PR,Puerto Rico,San Sebastián
Travis Ranch,TX,Texas,Kaufman
Breinigsville,PA,Pennsylvania,Lehigh
Lapeer,MI,Michigan,Lapeer
North Merritt Island,FL,Florida,Brevard
Highland Park,MI,Michigan,Wayne
Tuscumbia,AL,Alabama,Colbert
Booneville,MS,Mississippi,Prentiss
Westwood,MI,Michigan,Kalamazoo
Bala Cynwyd,PA,Pennsylvania,Montgomery
Gretna,NE,Nebraska,Sarpy
Craig,CO,Colorado,Moffat
Blacklick Estates,OH,Ohio,Franklin
Derby,CO,Colorado,Adams
Rio del Mar,CA,California,Santa Cruz
Lago Vista,TX,Texas,Travis
Lake Park,FL,Florida,Palm Beach
Glens Falls North,NY,New York,Warren
Olney,IL,Illinois,Richland
Harleysville,PA,Pennsylvania,Montgomery
Rice Lake,WI,Wisconsin,Barron
Pulaski,VA,Virginia,Pulaski
Brooksville,FL,Florida,Hernando
Leisure World,MD,Maryland,Montgomery
Saline,MI,Michigan,Washtenaw
Fitzgerald,GA,Georgia,Ben Hill
Evergreen,CO,Colorado,Jefferson
Fort Irwin,CA,California,San Bernardino
Cloverdale,CA,California,Sonoma
Plainedge,NY,New York,Nassau
Park Forest Village,PA,Pennsylvania,Centre
Sheffield Lake,OH,Ohio,Lorain
Oak Grove,MN,Minnesota,Anoka
Bloomingdale,TN,Tennessee,Sullivan
Haledon,NJ,New Jersey,Passaic
Indian Harbour Beach,FL,Florida,Brevard
Winslow,AZ,Arizona,Navajo
Harwood Heights,IL,Illinois,Cook
Bogota,NJ,New Jersey,Bergen
Juncos,PR,Puerto Rico,Juncos
Ladue,MO,Missouri,St. Louis
Beaver Falls,PA,Pennsylvania,Beaver
Purcellville,VA,Virginia,Loudoun
Edgewater,MD,Maryland,Anne Arundel
Hope,AR,Arkansas,Hempstead
Village St. George,LA,Louisiana,East Baton Rouge
Bayport,NY,New York,Suffolk
Fair Lakes,VA,Virginia,Fairfax
Redlands,CO,Colorado,Mesa
Brownfield,TX,Texas,Terry
Hernando,FL,Florida,Citrus
Litchfield Beach,SC,South Carolina,Georgetown
Clinton,MO,Missouri,Henry
Plymouth,WI,Wisconsin,Sheboygan
St. Pete Beach,FL,Florida,Pinellas
Rock Falls,IL,Illinois,Whiteside
Sandpoint,ID,Idaho,Bonner
Orting,WA,Washington,Pierce
Caldwell,NJ,New Jersey,Essex
Crozet,VA,Virginia,Albemarle
Whippany,NJ,New Jersey,Morris
Napoleon,OH,Ohio,Henry
Edgemere,MD,Maryland,Baltimore
Pomona,NJ,New Jersey,Atlantic
Kulpsville,PA,Pennsylvania,Montgomery
Thief River Falls,MN,Minnesota,Pennington
Pearsall,TX,Texas,Frio
Cumberland Hill,RI,Rhode Island,Providence
Greenville,MI,Michigan,Montcalm
Collingdale,PA,Pennsylvania,Delaware
Woodmoor,CO,Colorado,El Paso
East York,PA,Pennsylvania,York
Poteau,OK,Oklahoma,Le Flore
Coffeyville,KS,Kansas,Montgomery
Andalusia,AL,Alabama,Covington
Highland Park,TX,Texas,Dallas
Dayton,TX,Texas,Liberty
Seneca,SC,South Carolina,Oconee
Signal Mountain,TN,Tennessee,Hamilton
Cortez,CO,Colorado,Montezuma
Maysville,KY,Kentucky,Mason
Sanatoga,PA,Pennsylvania,Montgomery
Gibsonville,NC,North Carolina,Guilford
Pleasant Hill,MO,Missouri,Cass
Fort Valley,GA,Georgia,Peach
Toppenish,WA,Washington,Yakima
Summit,WA,Washington,Pierce
Carbondale,PA,Pennsylvania,Lackawanna
Oak Hills Place,LA,Louisiana,East Baton Rouge
Bainbridge,OH,Ohio,Geauga
Pitman,NJ,New Jersey,Gloucester
Clayton,NJ,New Jersey,Gloucester
North Haledon,NJ,New Jersey,Passaic
Jeannette,PA,Pennsylvania,Westmoreland
Glencoe,IL,Illinois,Cook
Boonton,NJ,New Jersey,Morris
Greenville,RI,Rhode Island,Providence
Clanton,AL,Alabama,Chilton
Bath,ME,Maine,Sagadahoc
Mahopac,NY,New York,Putnam
Meadow Lakes,AK,Alaska,Matanuska-Susitna
Presque Isle,ME,Maine,Aroostook
Bee Cave,TX,Texas,Travis
Monmouth,IL,Illinois,Warren
Spring Valley Lake,CA,California,San Bernardino
Wesley Chapel,NC,North Carolina,Union
Perry Heights,OH,Ohio,Stark
Mascoutah,IL,Illinois,St. Clair
Stony Brook University,NY,New York,Suffolk
Summit View,WA,Washington,Pierce
Franklin,NH,New Hampshire,Merrimack
Murillo,TX,Texas,Hidalgo
Hoquiam,WA,Washington,Grays Harbor
Corona de Tucson,AZ,Arizona,Pima
Hollymead,VA,Virginia,Albemarle
Graham,TX,Texas,Young
Port Jervis,NY,New York,Orange
Wyoming,OH,Ohio,Hamilton
Aransas Pass,TX,Texas,Nueces
Chanute,KS,Kansas,Neosho
Blanchard,OK,Oklahoma,McClain
Anthony,NM,New Mexico,Doña Ana
Summit Park,UT,Utah,Summit
Dunn Loring,VA,Virginia,Fairfax
Lake Villa,IL,Illinois,Lake
Ogden,NC,North Carolina,New Hanover
Innsbrook,VA,Virginia,Henrico
Audubon,NJ,New Jersey,Camden
Oxford,NC,North Carolina,Granville
Savoy,IL,Illinois,Champaign
Cheviot,OH,Ohio,Hamilton
Hillview,KY,Kentucky,Bullitt
Sangaree,SC,South Carolina,Berkeley
Tecumseh,MI,Michigan,Lenawee
River Road,OR,Oregon,Lane
Aberdeen,NC,North Carolina,Moore
Olmsted Falls,OH,Ohio,Cuyahoga
Bryan,OH,Ohio,Williams
Wharton,TX,Texas,Wharton
Heartland,TX,Texas,Kaufman
Baxter,MN,Minnesota,Crow Wing
Fort Mitchell,KY,Kentucky,Kenton
Perryton,TX,Texas,Ochiltree
Clarendon Hills,IL,Illinois,DuPage
Fort Knox,KY,Kentucky,Hardin
Park Hills,MO,Missouri,St. Francois
Village Green-Green Ridge,PA,Pennsylvania,Delaware
Highland Heights,OH,Ohio,Cuyahoga
Lihue,HI,Hawaii,Kauai
Warrenton,MO,Missouri,Warren
Gulf Hills,MS,Mississippi,Jackson
Guntersville,AL,Alabama,Marshall
Covington,TN,Tennessee,Tipton
Manteno,IL,Illinois,Kankakee
Smithfield,VA,Virginia,Isle of Wight
Fort Riley,KS,Kansas,Riley
Mechanicstown,NY,New York,Orange
Templeton,CA,California,San Luis Obispo
Corbin,KY,Kentucky,Whitley
Socorro,NM,New Mexico,Socorro
Citrus Hills,FL,Florida,Citrus
Seffner,FL,Florida,Hillsborough
Aibonito,PR,Puerto Rico,Aibonito
Bryans Road,MD,Maryland,Charles
Lancaster,SC,South Carolina,Lancaster
Monona,WI,Wisconsin,Dane
Kennedale,TX,Texas,Tarrant
Swissvale,PA,Pennsylvania,Allegheny
San Lorenzo,PR,Puerto Rico,San Lorenzo
Eden Isle,LA,Louisiana,St. Tammany
Othello,WA,Washington,Adams
Gering,NE,Nebraska,Scotts Bluff
Gonzales,CA,California,Monterey
Lamesa,TX,Texas,Dawson
Oak Island,NC,North Carolina,Brunswick
Kings Grant,NC,North Carolina,New Hanover
Paloma Creek South,TX,Texas,Denton
Merrydale,LA,Louisiana,East Baton Rouge
Independence,KS,Kansas,Montgomery
Closter,NJ,New Jersey,Bergen
Arab,AL,Alabama,Marshall
Dunn,NC,North Carolina,Harnett
West Long Branch,NJ,New Jersey,Monmouth
Milton,WA,Washington,Pierce
Glenwood,IL,Illinois,Cook
Arizona City,AZ,Arizona,Pinal
Perryville,MO,Missouri,Perry
Folsom,PA,Pennsylvania,Delaware
York,SC,South Carolina,York
Montecito,CA,California,Santa Barbara
Severance,CO,Colorado,Weld
Malverne,NY,New York,Nassau
Sallisaw,OK,Oklahoma,Sequoyah
Lewistown,PA,Pennsylvania,Mifflin
Delavan,WI,Wisconsin,Walworth
Evergreen,MT,Montana,Flathead
Sutherlin,OR,Oregon,Douglas
Richland Hills,TX,Texas,Tarrant
Whitehouse,TX,Texas,Smith
Altoona,WI,Wisconsin,Eau Claire
Old Forge,PA,Pennsylvania,Lackawanna
Clinton,OK,Oklahoma,Custer
Corrales,NM,New Mexico,Sandoval
Center Line,MI,Michigan,Macomb
Livingston,MT,Montana,Park
Barre,VT,Vermont,Washington
Stevensville,MD,Maryland,Queen Anne's
Village of Waukesha,WI,Wisconsin,Waukesha
Crestwood Village,NJ,New Jersey,Ocean
Ellsworth,ME,Maine,Hancock
North Kensington,MD,Maryland,Montgomery
La Cresta,CA,California,Kern
Druid Hills,GA,Georgia,DeKalb
Westwego,LA,Louisiana,Jefferson
Atmore,AL,Alabama,Escambia
Georgetown,SC,South Carolina,Georgetown
Skiatook,OK,Oklahoma,Tulsa
Sitka,AK,Alaska,Sitka
Conover,NC,North Carolina,Catawba
Hastings-on-Hudson,NY,New York,Westchester
Pleasant Hills,PA,Pennsylvania,Allegheny
Valley Center,KS,Kansas,Sedgwick
Edgewood,KY,Kentucky,Kenton
Beebe,AR,Arkansas,White
Monticello,AR,Arkansas,Drew
Los Altos Hills,CA,California,Santa Clara
Milliken,CO,Colorado,Weld
Miles City,MT,Montana,Custer
Northfield,NJ,New Jersey,Atlantic
Olivette,MO,Missouri,St. Louis
Black Mountain,NC,North Carolina,Buncombe
Menominee,MI,Michigan,Menominee
Farmingdale,NY,New York,Nassau
Murphy,MO,Missouri,Jefferson
Millersville,PA,Pennsylvania,Lancaster
Crete,IL,Illinois,Will
Hondo,TX,Texas,Medina
Lock Haven,PA,Pennsylvania,Clinton
Ephrata,WA,Washington,Grant
Providence,UT,Utah,Cache
Virginia,MN,Minnesota,St. Louis
Montvale,NJ,New Jersey,Bergen
Fort Stockton,TX,Texas,Pecos
South Lockport,NY,New York,Niagara
Jefferson City,TN,Tennessee,Jefferson
Half Moon,NC,North Carolina,Onslow
Kalifornsky,AK,Alaska,Kenai Peninsula
Harrisburg,IL,Illinois,Saline
Park City,UT,Utah,Summit
Groesbeck,OH,Ohio,Hamilton
West Haven-Sylvan,OR,Oregon,Washington
Butner,NC,North Carolina,Granville
Tuba City,AZ,Arizona,Coconino
South Kensington,MD,Maryland,Montgomery
Newton,NJ,New Jersey,Sussex
North Star,DE,Delaware,New Castle
Montrose,VA,Virginia,Henrico
Clinton,NC,North Carolina,Sampson
Dayton,NJ,New Jersey,Middlesex
Shelby,OH,Ohio,Richland
Eaton,OH,Ohio,Preble
Lake of the Woods,VA,Virginia,Orange
Winnemucca,NV,Nevada,Humboldt
Flushing,MI,Michigan,Genesee
Liberty,TX,Texas,Liberty
Minnetrista,MN,Minnesota,Hennepin
Abingdon,VA,Virginia,Washington
Kenilworth,NJ,New Jersey,Union
Princeton,IN,Indiana,Gibson
Westgate,FL,Florida,Palm Beach
Hampstead,NC,North Carolina,Pender
Elwood,IN,Indiana,Madison
Cushing,OK,Oklahoma,Payne
Lake Geneva,WI,Wisconsin,Walworth
Kronenwetter,WI,Wisconsin,Marathon
Trinidad,CO,Colorado,Las Animas
Paris,IL,Illinois,Edgar
Conning Towers Nautilus Park,CT,Connecticut,Southeastern Connecticut
Fort Polk South,LA,Louisiana,Vernon
Prien,LA,Louisiana,Calcasieu
St. Marys,OH,Ohio,Auglaize
Denison,IA,Iowa,Crawford
Alondra Park,CA,California,Los Angeles
Upper Saddle River,NJ,New Jersey,Bergen
North Madison,OH,Ohio,Lake
Harrison,TN,Tennessee,Hamilton
Mukwonago,WI,Wisconsin,Waukesha
Temple Hills,MD,Maryland,Prince George's
Runnemede,NJ,New Jersey,Camden
Irondale,GA,Georgia,Clayton
Oak Grove,MO,Missouri,Jackson
Orrville,OH,Ohio,Wayne
Somers,WI,Wisconsin,Kenosha
Houghton,MI,Michigan,Houghton
Pulaski,TN,Tennessee,Giles
Plumas Lake,CA,California,Yuba
Springfield,FL,Florida,Bay
Hood River,OR,Oregon,Hood River
Good Hope,CA,California,Riverside
Madison Park,NJ,New Jersey,Middlesex
Gypsum,CO,Colorado,Eagle
Waite Park,MN,Minnesota,Stearns
Senatobia,MS,Mississippi,Tate
Rawlins,WY,Wyoming,Carbon
Kenwood,OH,Ohio,Hamilton
Mason,MI,Michigan,Ingham
Wynne,AR,Arkansas,Cross
Castle Shannon,PA,Pennsylvania,Allegheny
Hillsboro,TX,Texas,Hill
Spring Hill,KS,Kansas,Johnson
Long Grove,IL,Illinois,Lake
Long Hill,CT,Connecticut,Greater Bridgeport
Wedgefield,FL,Florida,Orange
Shiprock,NM,New Mexico,San Juan
Mount Joy,PA,Pennsylvania,Lancaster
Guadalupe,CA,California,Santa Barbara
Scott,LA,Louisiana,Lafayette
Dumbarton,VA,Virginia,Henrico
East Foothills,CA,California,Santa Clara
Brookhaven,PA,Pennsylvania,Delaware
Mount Rainier,MD,Maryland,Prince George's
Wilmington Manor,DE,Delaware,New Castle
Grandview Heights,OH,Ohio,Franklin
Mayo,MD,Maryland,Anne Arundel
Hampton,GA,Georgia,Henry
Thousand Palms,CA,California,Riverside
Rockton,IL,Illinois,Winnebago
Croton-on-Hudson,NY,New York,Westchester
Rhinelander,WI,Wisconsin,Oneida
Bellevue,PA,Pennsylvania,Allegheny
Berkeley,MO,Missouri,St. Louis
University of California-Davis,CA,California,Yolo
Wytheville,VA,Virginia,Wythe
Sioux Center,IA,Iowa,Sioux
Parkville,PA,Pennsylvania,York
Orono,MN,Minnesota,Hennepin
Orland,CA,California,Glenn
Centerville,GA,Georgia,Houston
Maryville,IL,Illinois,Madison
Fruitland Park,FL,Florida,Lake
Johnstown,NY,New York,Fulton
Rolling Hills Estates,CA,California,Los Angeles
Hillside,IL,Illinois,Cook
Richfield,UT,Utah,Sevier
Bellevue,OH,Ohio,Huron
Stayton,OR,Oregon,Marion
Wilson,PA,Pennsylvania,Northampton
Oradell,NJ,New Jersey,Bergen
Hornell,NY,New York,Steuben
Fern Park,FL,Florida,Seminole
Helena Valley West Central,MT,Montana,Lewis and Clark
Maplewood,MO,Missouri,St. Louis
Selah,WA,Washington,Yakima
Topanga,CA,California,Los Angeles
Dormont,PA,Pennsylvania,Allegheny
St. Francis,MN,Minnesota,Anoka
Carl Junction,MO,Missouri,Jasper
Corning,CA,California,Tehama
Franklin,VA,Virginia,Franklin
Oberlin,OH,Ohio,Lorain
Stuttgart,AR,Arkansas,Arkansas
Laughlin,NV,Nevada,Clark
Payette,ID,Idaho,Payette
Gilberts,IL,Illinois,Kane
Hillcrest,NY,New York,Rockland
Dock Junction,GA,Georgia,Glynn
Hatboro,PA,Pennsylvania,Montgomery
Price,UT,Utah,Carbon
Brentwood,MO,Missouri,St. Louis
Ketchikan,AK,Alaska,Ketchikan Gateway
Milan,TN,Tennessee,Gibson
Fort Lupton,CO,Colorado,Weld
Sheboygan Falls,WI,Wisconsin,Sheboygan
Old Jefferson,LA,Louisiana,East Baton Rouge
Bay Minette,AL,Alabama,Baldwin
Oak Hill,WV,West Virginia,Fayette
New Prague,MN,Minnesota,Scott
Green,OR,Oregon,Douglas
Landen,OH,Ohio,Warren
Twin Rivers,NJ,New Jersey,Mercer
Firebaugh,CA,California,Fresno
Cuero,TX,Texas,DeWitt
Spotswood,NJ,New Jersey,Middlesex
Kirby,TX,Texas,Bexar
Camp Hill,PA,Pennsylvania,Cumberland
Roxboro,NC,North Carolina,Person
Nevada,MO,Missouri,Vernon
Duvall,WA,Washington,King
Winooski,VT,Vermont,Chittenden
Alliance,NE,Nebraska,Box Butte
Baltimore Highlands,MD,Maryland,Baltimore
Brazil,IN,Indiana,Clay
Hampshire,IL,Illinois,Kane
Austell,GA,Georgia,Cobb
York,NE,Nebraska,York
Wading River,NY,New York,Suffolk
Union,SC,South Carolina,Union
Whitefish,MT,Montana,Flathead
Thompsonville,CT,Connecticut,Capitol
Lake Carmel,NY,New York,Putnam
Downingtown,PA,Pennsylvania,Chester
Sonterra,TX,Texas,Williamson
Villanova,PA,Pennsylvania,Montgomery
Los Fresnos,TX,Texas,Cameron
Rockwood,VA,Virginia,Chesterfield
Antigo,WI,Wisconsin,Langlade
Sequim,WA,Washington,Clallam
Collinsville,OK,Oklahoma,Tulsa
Mahtomedi,MN,Minnesota,Washington
Carnegie,PA,Pennsylvania,Allegheny
Oak Brook,IL,Illinois,DuPage
Moundsville,WV,West Virginia,Marshall
Seaford,DE,Delaware,Sussex
Stanwood,WA,Washington,Snohomish
Pismo Beach,CA,California,San Luis Obispo
Atco,NJ,New Jersey,Camden
Orange Beach,AL,Alabama,Baldwin
Hardeeville,SC,South Carolina,Jasper
Latrobe,PA,Pennsylvania,Westmoreland
Butler,NJ,New Jersey,Morris
Vinton,VA,Virginia,Roanoke
Sans Souci,SC,South Carolina,Greenville
Prairie View,TX,Texas,Waller
Island Lake,IL,Illinois,McHenry
Interlaken,CA,California,Santa Cruz
Wyoming,MN,Minnesota,Chisago
Grand Blanc,MI,Michigan,Genesee
Midway City,CA,California,Orange
Montpelier,VT,Vermont,Washington
North Bay Village,FL,Florida,Miami-Dade
Fruitvale,CO,Colorado,Mesa
Dalhart,TX,Texas,Dallam
Reserve,LA,Louisiana,St. John the Baptist
Brook Highland,AL,Alabama,Shelby
Hillsdale,MI,Michigan,Hillsdale
Joshua,TX,Texas,Johnson
Scappoose,OR,Oregon,Columbia
Robinwood,MD,Maryland,Washington
Fletcher,NC,North Carolina,Henderson
Farmington,AR,Arkansas,Washington
Waller,WA,Washington,Pierce
Port Jefferson,NY,New York,Suffolk
Charlestown,IN,Indiana,Clark
Applewood,CO,Colorado,Jefferson
Newport,AR,Arkansas,Jackson
Wahpeton,ND,North Dakota,Richland
Port Jefferson Station,NY,New York,Suffolk
Lochbuie,CO,Colorado,Weld
Glastonbury Center,CT,Connecticut,Capitol
Broadview,IL,Illinois,Cook
Westlake Village,CA,California,Los Angeles
Greenbriar,VA,Virginia,Fairfax
Barberton,WA,Washington,Clark
Leola,PA,Pennsylvania,Lancaster
South Beloit,IL,Illinois,Winnebago
South Boston,VA,Virginia,Halifax
South Weber,UT,Utah,Davis
Silvis,IL,Illinois,Rock Island
Pukalani,HI,Hawaii,Maui
Travelers Rest,SC,South Carolina,Greenville
Southwood Acres,CT,Connecticut,Capitol
Lexington,TN,Tennessee,Henderson
Three Rivers,MI,Michigan,St. Joseph
Big Rapids,MI,Michigan,Mecosta
Woodland Park,CO,Colorado,Teller
Whitmore Lake,MI,Michigan,Washtenaw
Heber,CA,California,Imperial
Dexter,MO,Missouri,Stoddard
Gold River,CA,California,Sacramento
Grove City,PA,Pennsylvania,Mercer
Lincolnshire,IL,Illinois,Lake
Basking Ridge,NJ,New Jersey,Somerset
Ashland,WI,Wisconsin,Ashland
Woodfin,NC,North Carolina,Buncombe
Golden Valley,AZ,Arizona,Mohave
Oak Grove,KY,Kentucky,Christian
Center Moriches,NY,New York,Suffolk
Bernardsville,NJ,New Jersey,Somerset
Albertville,MN,Minnesota,Wright
Congers,NY,New York,Rockland
Perry,IA,Iowa,Dallas
Plain City,UT,Utah,Weber
Sunnyvale,TX,Texas,Dallas
Luquillo,PR,Puerto Rico,Luquillo
Mont Belvieu,TX,Texas,Chambers
Homestead Meadows South,TX,Texas,El Paso
St. Joseph,MI,Michigan,Berrien
Humboldt,TN,Tennessee,Gibson
Siler City,NC,North Carolina,Chatham
Bradford,PA,Pennsylvania,McKean
West Dundee,IL,Illinois,Kane
Navasota,TX,Texas,Grimes
St. Martin,MS,Mississippi,Jackson
Oak Hills,CA,California,San Bernardino
Camden,SC,South Carolina,Kershaw
Yreka,CA,California,Siskiyou
Ripon,WI,Wisconsin,Fond du Lac
Campbell,OH,Ohio,Mahoning
Arroyo,PR,Puerto Rico,Arroyo
Gresham Park,GA,Georgia,DeKalb
Fort Belvoir,VA,Virginia,Fairfax
Jackson,WI,Wisconsin,Washington
Blair,NE,Nebraska,Washington
Wagoner,OK,Oklahoma,Wagoner
Quincy,FL,Florida,Gadsden
Middleborough Center,MA,Massachusetts,Plymouth
Ponchatoula,LA,Louisiana,Tangipahoa
Withamsville,OH,Ohio,Clermont
North Patchogue,NY,New York,Suffolk
Westmere,NY,New York,Albany
Glen Ridge,NJ,New Jersey,Essex
Grand Ledge,MI,Michigan,Eaton
Auburn,GA,Georgia,Barrow
Ripley,TN,Tennessee,Lauderdale
Inverness Highlands South,FL,Florida,Citrus
Webster City,IA,Iowa,Hamilton
South San Gabriel,CA,California,Los Angeles
Brigantine,NJ,New Jersey,Atlantic
Bellwood,VA,Virginia,Chesterfield
Palmyra,PA,Pennsylvania,Lebanon
Brunswick,MD,Maryland,Frederick
Fort Dix,NJ,New Jersey,Burlington
Jefferson,WI,Wisconsin,Jefferson
Round Lake Park,IL,Illinois,Lake
Brevard,NC,North Carolina,Transylvania
Garden City Park,NY,New York,Nassau
Bonner Springs,KS,Kansas,Wyandotte
Sabana Seca,PR,Puerto Rico,Toa Baja
Four Corners,MD,Maryland,Montgomery
Jersey Village,TX,Texas,Harris
Cleveland,TX,Texas,Liberty
Quincy,WA,Washington,Grant
Princeton,IL,Illinois,Bureau
Farr West,UT,Utah,Weber
Baldwinsville,NY,New York,Onondaga
Lucas,TX,Texas,Collin
Dayton,MN,Minnesota,Hennepin
Albion,MI,Michigan,Calhoun
Mount Ivy,NY,New York,Rockland
Glenside,PA,Pennsylvania,Montgomery
Bloomingdale,NJ,New Jersey,Passaic
Boonville,MO,Missouri,Cooper
Fanwood,NJ,New Jersey,Union
Inverness,IL,Illinois,Cook
Shorewood,MN,Minnesota,Hennepin
Watsessing,NJ,New Jersey,Essex
Manhasset,NY,New York,Nassau
Mount Horeb,WI,Wisconsin,Dane
St. Johns,MI,Michigan,Clinton
Wellington,KS,Kansas,Sumner
Tyrone,GA,Georgia,Fayette
Providence Village,TX,Texas,Denton
Gettysburg,PA,Pennsylvania,Adams
Makawao,HI,Hawaii,Maui
Park City,KS,Kansas,Sedgwick
Ilion,NY,New York,Herkimer
Park City,IL,Illinois,Lake
Fairlawn,OH,Ohio,Summit
Ruidoso,NM,New Mexico,Lincoln
Emmett,ID,Idaho,Gem
Ludington,MI,Michigan,Mason
Mansfield Center,MA,Massachusetts,Bristol
Etowah,NC,North Carolina,Henderson
Larkfield-Wikiup,CA,California,Sonoma
Twin Lakes,CO,Colorado,Adams
Kenton,OH,Ohio,Hardin
Ellwood City,PA,Pennsylvania,Lawrence
Lake Dallas,TX,Texas,Denton
Catoosa,OK,Oklahoma,Rogers
Hales Corners,WI,Wisconsin,Milwaukee
Northridge,OH,Ohio,Clark
Southeast Arcadia,FL,Florida,DeSoto
Earlimart,CA,California,Tulare
Parkville,MO,Missouri,Platte
Seward,NE,Nebraska,Seward
Lamar,CO,Colorado,Prowers
Canfield,OH,Ohio,Mahoning
Jennings Lodge,OR,Oregon,Clackamas
Kill Devil Hills,NC,North Carolina,Dare
New Albany,MS,Mississippi,Union
South Apopka,FL,Florida,Orange
Fairwood,MD,Maryland,Prince George's
Marion,NC,North Carolina,McDowell
Cherry Valley,CA,California,Riverside
McGregor,FL,Florida,Lee
